126,0.011905
131,0.02381
132,0.047619
134,0.059524
135,0.083333
136,0.095238
137,0.14286
138,0.16667
139,0.17857
140,0.2619
141,0.33333
142,0.42857
143,0.5
144,0.57143
145,0.60714
146,0.67857
147,0.72619
148,0.78571
149,0.85714
150,0.90476
152,0.92857
153,0.94048
154,0.96429
155,0.97619
158,1
