0.41883,-0.010545,-0.040461,-0.009344,-0.019301
0.35652,-0.084671,0.020466,-0.025495,-0.019101
0.21442,-0.0088124,0.021064,-0.038626,0.023758
0.20884,-0.18722,0.00063922,0.020849,0.019133
0.3617,-0.025624,-0.024932,-0.031611,0.02489
0.44517,0.057116,0.027981,0.029268,0.011249
0.27819,-0.038498,-0.058795,-0.013648,0.0038807
