0.28972,0.083939,1247.1,0.74992,0.74992
0.14963,0.02239,332.66,0.20004,0.94996
0.064019,0.0040984,60.89,0.036616,0.98658
0.038764,0.0015026,22.325,0.013425,1
5.1277e-17,2.6294e-33,3.9065e-29,2.3491e-32,1
