0.058451,0.0034165,368.65,0.96039,0.96039
0.0086076,7.4091e-05,7.9947,0.020827,0.98122
0.00694,4.8163e-05,5.197,0.013539,0.99476
0.0041427,1.7162e-05,1.8518,0.0048243,0.99958
0.0012167,1.4804e-06,0.15974,0.00041614,1
1.6828e-17,2.8318e-34,3.0556e-29,7.9602e-32,1
