0.33244,1.5686,0.82512
0.66518,1.2989,0.66133
0.62284,1.3882,0.69029
0.6011,1.1015,0.64694
0.81319,1.0631,0.56659
0.94555,0.86434,0.47757
0.92257,0.77318,0.45595
0.99249,0.90336,0.47649
0.92482,0.74858,0.44734
1.0679,0.68946,0.39233
1.1342,0.71819,0.38772
1.0899,0.80771,0.42566
1.3257,0.63235,0.32296
1.3128,0.49623,0.27431
1.3614,0.53799,0.28325
1.4843,0.69836,0.31996
